id	answer
New-ch-83_5381	C
New-ch-83_5382	B
New-ch-83_5383	B
New-ch-83_5384	B
New-ch-83_5385	B
New-ch-83_5386	A
New-ch-83_5387	A
New-ch-83_5388	A
New-ch-83_5389	B
New-ch-83_5390	A
New-ch-83_5391	A
New-ch-83_5392	A
New-ch-83_5393	A
New-ch-83_5394	A
New-ch-83_5395	A
New-ch-83_5396	B
New-ch-83_5397	A
New-ch-83_5398	A
New-ch-83_5399	A
New-ch-83_5400	A
New-ch-83_5401	A
New-ch-83_5402	B
New-ch-83_5403	A
New-ch-83_5404	A
New-ch-83_5405	A
New-ch-83_5406	A
New-ch-83_5407	B
New-ch-83_5408	A
New-ch-83_5409	A
New-ch-83_5410	A
New-ch-83_5411	A
New-ch-83_5412	B
New-ch-83_5413	B
New-ch-83_5414	B
New-ch-83_5415	B
New-ch-83_5416	A
New-ch-83_5417	A
New-ch-83_5418	A
New-ch-83_5419	A
New-ch-83_5420	A
New-ch-83_5421	A
New-ch-83_5422	B
New-ch-83_5423	A
New-ch-83_5424	A
New-ch-83_5425	A
New-ch-83_5426	A
New-ch-83_5427	B
New-ch-83_5428	A
New-ch-83_5429	A
New-ch-83_5430	A
New-ch-83_5431	A
New-ch-83_5432	B
New-ch-83_5433	B
New-ch-83_5434	B
New-ch-83_5435	B
New-ch-83_5436	C
New-ch-83_5437	B
New-ch-83_5438	B
New-ch-83_5439	B
New-ch-83_5440	B
New-ch-83_5441	A
New-ch-83_5442	A
New-ch-83_5443	A
New-ch-83_5444	B
New-ch-83_5445	A
New-ch-83_5446	A
New-ch-83_5447	A
New-ch-83_5448	A
New-ch-83_5449	A
New-ch-83_5450	A
New-ch-83_5451	B
New-ch-83_5452	A
New-ch-83_5453	A
New-ch-83_5454	A
New-ch-83_5455	A
New-ch-83_5456	A
New-ch-83_5457	B
New-ch-83_5458	A
New-ch-83_5459	A
New-ch-83_5460	A
New-ch-83_5461	A
New-ch-83_5462	B
New-ch-83_5463	A
New-ch-83_5464	A
New-ch-83_5465	A
New-ch-83_5466	A
New-ch-83_5467	B
New-ch-83_5468	B
New-ch-83_5469	B
New-ch-83_5470	B
New-ch-83_5471	A
New-ch-83_5472	A
New-ch-83_5473	A
New-ch-83_5474	A
New-ch-83_5475	A
New-ch-83_5476	A
New-ch-83_5477	B
New-ch-83_5478	B
New-ch-83_5479	B
New-ch-83_5480	B
New-ch-83_5481	C
New-ch-83_5482	B
New-ch-83_5483	B
New-ch-83_5484	B
New-ch-83_5485	B
New-ch-83_5486	A
New-ch-83_5487	A
New-ch-83_5488	A
New-ch-83_5489	B
New-ch-83_5490	A
New-ch-83_5491	A
New-ch-83_5492	A
New-ch-83_5493	A
New-ch-83_5494	A
New-ch-83_5495	A
New-ch-83_5496	B
New-ch-83_5497	A
New-ch-83_5498	A
New-ch-83_5499	A
New-ch-83_5500	A
New-ch-83_5501	A
New-ch-83_5502	B
New-ch-83_5503	A
New-ch-83_5504	A
New-ch-83_5505	A
New-ch-83_5506	A
New-ch-83_5507	B
New-ch-83_5508	A
New-ch-83_5509	A
New-ch-83_5510	A
New-ch-83_5511	A
New-ch-83_5512	B
New-ch-83_5513	B
New-ch-83_5514	B
New-ch-83_5515	B
New-ch-83_5516	A
New-ch-83_5517	A
New-ch-83_5518	A
New-ch-83_5519	A
New-ch-83_5520	A
New-ch-83_5521	A
New-ch-83_5522	B
New-ch-83_5523	B
New-ch-83_5524	B
New-ch-83_5525	C
New-ch-83_5526	B
New-ch-83_5527	B
New-ch-83_5528	B
New-ch-83_5529	B
New-ch-83_5530	B
New-ch-83_5531	B
New-ch-83_5532	C
New-ch-83_5533	B
New-ch-83_5534	B
New-ch-83_5535	B
New-ch-83_5536	B
New-ch-83_5537	B
New-ch-83_5538	C
New-ch-83_5539	B
New-ch-83_5540	B
New-ch-83_5541	B
New-ch-83_5542	B
New-ch-83_5543	C
New-ch-83_5544	B
New-ch-83_5545	B
New-ch-83_5546	B
New-ch-83_5547	B
New-ch-83_5548	C
New-ch-83_5549	C
New-ch-83_5550	C
New-ch-83_5551	C
New-ch-83_5552	B
New-ch-83_5553	B
New-ch-83_5554	B
New-ch-83_5555	B
New-ch-83_5556	B
New-ch-83_5557	B
New-ch-83_5558	A
New-ch-83_5559	A
New-ch-83_5560	B
New-ch-83_5561	A
New-ch-83_5562	A
New-ch-83_5563	A
New-ch-83_5564	A
New-ch-83_5565	A
New-ch-83_5566	B
New-ch-83_5567	A
New-ch-83_5568	A
New-ch-83_5569	A
New-ch-83_5570	A
New-ch-83_5571	B
New-ch-83_5572	A
New-ch-83_5573	A
New-ch-83_5574	A
New-ch-83_5575	A
New-ch-83_5576	B
New-ch-83_5577	B
New-ch-83_5578	B
New-ch-83_5579	B
New-ch-83_5580	A
New-ch-83_5581	A
New-ch-83_5582	A
New-ch-83_5583	A
New-ch-83_5584	A
New-ch-83_5585	A
New-ch-83_5586	A
New-ch-83_5587	B
New-ch-83_5588	A
New-ch-83_5589	A
New-ch-83_5590	A
New-ch-83_5591	A
New-ch-83_5592	B
New-ch-83_5593	A
New-ch-83_5594	A
New-ch-83_5595	A
New-ch-83_5596	A
New-ch-83_5597	B
New-ch-83_5598	B
New-ch-83_5599	B
New-ch-83_5600	B
New-ch-83_5601	A
New-ch-83_5602	A
New-ch-83_5603	A
New-ch-83_5604	A
New-ch-83_5605	A
New-ch-83_5606	A
New-ch-83_5607	B
New-ch-83_5608	A
New-ch-83_5609	A
New-ch-83_5610	A
New-ch-83_5611	A
New-ch-83_5612	B
New-ch-83_5613	B
New-ch-83_5614	B
New-ch-83_5615	B
New-ch-83_5616	A
New-ch-83_5617	A
New-ch-83_5618	A
New-ch-83_5619	A
New-ch-83_5620	A
New-ch-83_5621	A
New-ch-83_5622	B
New-ch-83_5623	B
New-ch-83_5624	B
New-ch-83_5625	B
New-ch-83_5626	A
New-ch-83_5627	A
New-ch-83_5628	A
New-ch-83_5629	A
New-ch-83_5630	A
New-ch-83_5631	A
New-ch-83_5632	B
New-ch-83_5633	B
New-ch-83_5634	B
New-ch-83_5635	B
New-ch-83_5636	B
New-ch-83_5637	B
New-ch-83_5638	A
New-ch-83_5639	A
New-ch-83_5640	A
New-ch-83_5641	A
New-ch-83_5642	A
New-ch-83_5643	A
New-ch-83_5644	A
New-ch-83_5645	A
New-ch-83_5646	A
New-ch-83_5647	A
New-ch-83_5648	A
New-ch-83_5649	A
New-ch-83_5650	A
New-ch-83_5651	A
New-ch-83_5652	A
New-ch-83_5653	A
New-ch-83_5654	A
New-ch-83_5655	A
New-ch-83_5656	A
New-ch-83_5657	A
New-ch-83_5658	A
New-ch-83_5659	A
New-ch-83_5660	A
New-ch-83_5661	A
New-ch-83_5662	A
New-ch-83_5663	A
New-ch-83_5664	A
New-ch-83_5665	A
New-ch-83_5666	A
New-ch-83_5667	A
New-ch-83_5668	A
New-ch-83_5669	A
New-ch-83_5670	A
New-ch-83_5671	A
New-ch-83_5672	A
New-ch-83_5673	A
New-ch-83_5674	A
New-ch-83_5675	A
New-ch-83_5676	A
New-ch-83_5677	A
New-ch-83_5678	A
New-ch-83_5679	A
New-ch-83_5680	A
New-ch-83_5681	A
New-ch-83_5682	A
New-ch-83_5683	A
New-ch-83_5684	A
New-ch-83_5685	A
New-ch-83_5686	A
New-ch-83_5687	A
New-ch-83_5688	A
New-ch-83_5689	A
New-ch-83_5690	A
New-ch-83_5691	A
New-ch-83_5692	A
New-ch-83_5693	A
New-ch-83_5694	A
New-ch-83_5695	A
New-ch-83_5696	A
New-ch-83_5697	A
New-ch-83_5698	A
New-ch-83_5699	A
New-ch-83_5700	A
New-ch-83_5701	A
New-ch-83_5702	A
New-ch-83_5703	A
New-ch-83_5704	A
New-ch-83_5705	A
New-ch-83_5706	A
New-ch-83_5707	A
New-ch-83_5708	A
New-ch-83_5709	A
New-ch-83_5710	A
New-ch-83_5711	A
New-ch-83_5712	A
New-ch-83_5713	A
New-ch-83_5714	A
New-ch-83_5715	A
New-ch-83_5716	A
New-ch-83_5717	A
New-ch-83_5718	A
New-ch-83_5719	A
New-ch-83_5720	A
New-ch-83_5721	A
New-ch-83_5722	A
New-ch-83_5723	A
New-ch-83_5724	A
New-ch-83_5725	A
New-ch-83_5726	A
New-ch-83_5727	A
New-ch-83_5728	A
New-ch-83_5729	A
New-ch-83_5730	A
New-ch-83_5731	A
New-ch-83_5732	A
New-ch-83_5733	A
New-ch-83_5734	A
New-ch-83_5735	A
New-ch-83_5736	A
New-ch-83_5737	A
New-ch-83_5738	A
New-ch-83_5739	A
New-ch-83_5740	A
New-ch-83_5741	A
New-ch-83_5742	A
New-ch-83_5743	A
New-ch-83_5744	A
New-ch-83_5745	A
New-ch-83_5746	A
New-ch-83_5747	A
New-ch-83_5748	A
New-ch-83_5749	A
New-ch-83_5750	A
New-ch-83_5751	A
New-ch-83_5752	A
New-ch-83_5753	A
New-ch-83_5754	A
New-ch-83_5755	A
New-ch-83_5756	A
New-ch-83_5757	A
New-ch-83_5758	A
New-ch-83_5759	A
New-ch-83_5760	A
New-ch-83_5761	A
New-ch-83_5762	A
New-ch-83_5763	A
New-ch-83_5764	A
New-ch-83_5765	A
New-ch-83_5766	A
New-ch-83_5767	A
New-ch-83_5768	A
New-ch-83_5769	A
New-ch-83_5770	A
New-ch-83_5771	A
New-ch-83_5772	A
New-ch-83_5773	A
New-ch-83_5774	A
New-ch-83_5775	A
New-ch-83_5776	A
New-ch-83_5777	A
New-ch-83_5778	A
New-ch-83_5779	A
New-ch-83_5780	A
New-ch-83_5781	A
New-ch-83_5782	A
New-ch-83_5783	A
New-ch-83_5784	A
New-ch-83_5785	A
New-ch-83_5786	A
New-ch-83_5787	A
New-ch-83_5788	A
New-ch-83_5789	A
New-ch-83_5790	A
New-ch-83_5791	A
New-ch-83_5792	A
New-ch-83_5793	A
New-ch-83_5794	A
New-ch-83_5795	A
New-ch-83_5796	A
New-ch-83_5797	A
New-ch-83_5798	A
New-ch-83_5799	A
New-ch-83_5800	A
New-ch-83_5801	A
New-ch-83_5802	A
New-ch-83_5803	A
New-ch-83_5804	A
New-ch-83_5805	A
New-ch-83_5806	A
New-ch-83_5807	A
New-ch-83_5808	A
New-ch-83_5809	A
New-ch-83_5810	A
New-ch-83_5811	A
New-ch-83_5812	A
New-ch-83_5813	A
New-ch-83_5814	A
New-ch-83_5815	A
New-ch-83_5816	A
New-ch-83_5817	A
New-ch-83_5818	A
New-ch-83_5819	A
New-ch-83_5820	A
New-ch-83_5821	A
New-ch-83_5822	A
New-ch-83_5823	A
New-ch-83_5824	A
New-ch-83_5825	A
New-ch-83_5826	A
New-ch-83_5827	A
New-ch-83_5828	A
New-ch-83_5829	A
New-ch-83_5830	A
New-ch-83_5831	A
New-ch-83_5832	A
New-ch-83_5833	A
New-ch-83_5834	A
New-ch-83_5835	A
New-ch-83_5836	A
New-ch-83_5837	A
New-ch-83_5838	A
New-ch-83_5839	A
New-ch-83_5840	A
New-ch-83_5841	A
New-ch-83_5842	A
New-ch-83_5843	A
New-ch-83_5844	A
New-ch-83_5845	A
New-ch-83_5846	A
New-ch-83_5847	A
New-ch-83_5848	A
New-ch-83_5849	A
New-ch-83_5850	A
New-ch-83_5851	A
New-ch-83_5852	A
New-ch-83_5853	A
New-ch-83_5854	A
New-ch-83_5855	A
New-ch-83_5856	A
New-ch-83_5857	A
New-ch-83_5858	A
New-ch-83_5859	A
New-ch-83_5860	A
New-ch-83_5861	A
New-ch-83_5862	A
New-ch-83_5863	A
New-ch-83_5864	A
New-ch-83_5865	A
New-ch-83_5866	A
New-ch-83_5867	A
New-ch-83_5868	A
New-ch-83_5869	A
New-ch-83_5870	A
New-ch-83_5871	A
New-ch-83_5872	A
New-ch-83_5873	A
New-ch-83_5874	A
New-ch-83_5875	A
New-ch-83_5876	A
New-ch-83_5877	A
New-ch-83_5878	A
New-ch-83_5879	A
New-ch-83_5880	A
New-ch-83_5881	A
New-ch-83_5882	A
New-ch-83_5883	A
New-ch-83_5884	A
New-ch-83_5885	A
New-ch-83_5886	A
New-ch-83_5887	A
New-ch-83_5888	A
New-ch-83_5889	A
New-ch-83_5890	A
New-ch-83_5891	A
New-ch-83_5892	A
New-ch-83_5893	A
New-ch-83_5894	A
New-ch-83_5895	A
New-ch-83_5896	A
New-ch-83_5897	A
New-ch-83_5898	A
New-ch-83_5899	A
New-ch-83_5900	A
New-ch-83_5901	A
New-ch-83_5902	A
New-ch-83_5903	A
New-ch-83_5904	A
New-ch-83_5905	A
New-ch-83_5906	A
New-ch-83_5907	A
New-ch-83_5908	A
New-ch-83_5909	A
New-ch-83_5910	A
New-ch-83_5911	A
New-ch-83_5912	A
New-ch-83_5913	A
New-ch-83_5914	A
New-ch-83_5915	A
New-ch-83_5916	A
New-ch-83_5917	A
New-ch-83_5918	A
New-ch-83_5919	A
New-ch-83_5920	A
New-ch-83_5921	A
New-ch-83_5922	A
New-ch-83_5923	A
New-ch-83_5924	A
New-ch-83_5925	A
New-ch-83_5926	A
New-ch-83_5927	A
New-ch-83_5928	A
New-ch-83_5929	A
New-ch-83_5930	A
New-ch-83_5931	A
New-ch-83_5932	A
New-ch-83_5933	A
New-ch-83_5934	A
New-ch-83_5935	A
New-ch-83_5936	A
New-ch-83_5937	A
New-ch-83_5938	A
New-ch-83_5939	A
New-ch-83_5940	A
New-ch-83_5941	A
New-ch-83_5942	A
New-ch-83_5943	A
New-ch-83_5944	A
New-ch-83_5945	A
New-ch-83_5946	A
New-ch-83_5947	A
New-ch-83_5948	A
New-ch-83_5949	A
New-ch-83_5950	A
New-ch-83_5951	A
New-ch-83_5952	A
New-ch-83_5953	A
New-ch-83_5954	A
New-ch-83_5955	A
New-ch-83_5956	A
New-ch-83_5957	A
New-ch-83_5958	A
New-ch-83_5959	A
New-ch-83_5960	A
New-ch-83_5961	A
New-ch-83_5962	A
New-ch-83_5963	A
New-ch-83_5964	A
New-ch-83_5965	A
New-ch-83_5966	A
New-ch-83_5967	A
New-ch-83_5968	A
New-ch-83_5969	A
New-ch-83_5970	A
New-ch-83_5971	A
New-ch-83_5972	A
New-ch-83_5973	A
New-ch-83_5974	A
New-ch-83_5975	A
New-ch-83_5976	A
New-ch-83_5977	A
New-ch-83_5978	A
New-ch-83_5979	A
New-ch-83_5980	A
New-ch-83_5981	A
New-ch-83_5982	A
New-ch-83_5983	A
New-ch-83_5984	A
New-ch-83_5985	A
New-ch-83_5986	A
New-ch-83_5987	A
New-ch-83_5988	A
New-ch-83_5989	A
New-ch-83_5990	A
New-ch-83_5991	A
New-ch-83_5992	A
New-ch-83_5993	A
New-ch-83_5994	A
New-ch-83_5995	A
New-ch-83_5996	A
New-ch-83_5997	A
New-ch-83_5998	A
New-ch-83_5999	A
New-ch-83_6000	A
New-ch-83_6001	A
New-ch-83_6002	A
New-ch-83_6003	A
New-ch-83_6004	A
New-ch-83_6005	A
New-ch-83_6006	A
New-ch-83_6007	A
New-ch-83_6008	A
New-ch-83_6009	A
New-ch-83_6010	A
New-ch-83_6011	A
New-ch-83_6012	A
New-ch-83_6013	A
New-ch-83_6014	A
New-ch-83_6015	A
New-ch-83_6016	A
New-ch-83_6017	A
New-ch-83_6018	A
New-ch-83_6019	A
New-ch-83_6020	A
New-ch-83_6021	A
New-ch-83_6022	A
New-ch-83_6023	A
New-ch-83_6024	A
New-ch-83_6025	A
New-ch-83_6026	A
New-ch-83_6027	A
New-ch-83_6028	A
New-ch-83_6029	A
New-ch-83_6030	A
New-ch-83_6031	A
New-ch-83_6032	A
New-ch-83_6033	A
New-ch-83_6034	A
New-ch-83_6035	A
New-ch-83_6036	A
New-ch-83_6037	A
New-ch-83_6038	A
New-ch-83_6039	A
New-ch-83_6040	A
New-ch-83_6041	A
New-ch-83_6042	A
New-ch-83_6043	A
New-ch-83_6044	A
New-ch-83_6045	A
New-ch-83_6046	A
New-ch-83_6047	A
New-ch-83_6048	A
New-ch-83_6049	A
New-ch-83_6050	A
New-ch-83_6051	A
New-ch-83_6052	A
New-ch-83_6053	A
New-ch-83_6054	A
New-ch-83_6055	A
New-ch-83_6056	A
New-ch-83_6057	A
New-ch-83_6058	A
New-ch-83_6059	A
New-ch-83_6060	A
New-ch-83_6061	A
New-ch-83_6062	A
New-ch-83_6063	A
New-ch-83_6064	A
New-ch-83_6065	A
New-ch-83_6066	A
New-ch-83_6067	A
New-ch-83_6068	A
New-ch-83_6069	A
New-ch-83_6070	A
New-ch-83_6071	A
New-ch-83_6072	A
New-ch-83_6073	A
New-ch-83_6074	A
New-ch-83_6075	A
New-ch-83_6076	A
New-ch-83_6077	A
New-ch-83_6078	A
New-ch-83_6079	A
New-ch-83_6080	A
New-ch-83_6081	A
New-ch-83_6082	A
New-ch-83_6083	A
New-ch-83_6084	A
New-ch-83_6085	A
New-ch-83_6086	A
New-ch-83_6087	A
New-ch-83_6088	A
New-ch-83_6089	A
New-ch-83_6090	A
New-ch-83_6091	A
New-ch-83_6092	A
New-ch-83_6093	A
New-ch-83_6094	A
New-ch-83_6095	A
New-ch-83_6096	A
New-ch-83_6097	C
New-ch-83_6098	B
New-ch-83_6099	B
New-ch-83_6100	B
New-ch-83_6101	C
New-ch-83_6102	C
New-ch-83_6103	B
New-ch-83_6104	B
New-ch-83_6105	C
New-ch-83_6106	C
New-ch-83_6107	C
New-ch-83_6108	B
New-ch-83_6109	C
New-ch-83_6110	B
New-ch-83_6111	B
New-ch-83_6112	B
New-ch-83_6113	C
New-ch-83_6114	C
New-ch-83_6115	B
New-ch-83_6116	B
New-ch-83_6117	C
New-ch-83_6118	C
New-ch-83_6119	C
New-ch-83_6120	B
New-ch-83_6121	C
New-ch-83_6122	A
New-ch-83_6123	A
New-ch-83_6124	B
New-ch-83_6125	B
New-ch-83_6126	A
New-ch-83_6127	A
New-ch-83_6128	B
New-ch-83_6129	B
New-ch-83_6130	B
New-ch-83_6131	A
New-ch-83_6132	B
New-ch-83_6133	A
New-ch-83_6134	B
New-ch-83_6135	B
New-ch-83_6136	A
New-ch-83_6137	A
New-ch-83_6138	B
New-ch-83_6139	B
New-ch-83_6140	B
New-ch-83_6141	A
New-ch-83_6142	B
New-ch-83_6143	B
New-ch-83_6144	B
New-ch-83_6145	A
New-ch-83_6146	A
New-ch-83_6147	B
New-ch-83_6148	B
New-ch-83_6149	B
New-ch-83_6150	A
New-ch-83_6151	B
New-ch-83_6152	C
New-ch-83_6153	B
New-ch-83_6154	B
New-ch-83_6155	C
New-ch-83_6156	C
New-ch-83_6157	C
New-ch-83_6158	B
New-ch-83_6159	C
New-ch-83_6160	B
New-ch-83_6161	B
New-ch-83_6162	C
New-ch-83_6163	C
New-ch-83_6164	C
New-ch-83_6165	B
New-ch-83_6166	C
New-ch-83_6167	A
New-ch-83_6168	B
New-ch-83_6169	B
New-ch-83_6170	B
New-ch-83_6171	A
New-ch-83_6172	B
New-ch-83_6173	B
New-ch-83_6174	B
New-ch-83_6175	B
New-ch-83_6176	A
New-ch-83_6177	B
New-ch-83_6178	C
New-ch-83_6179	C
New-ch-83_6180	B
New-ch-83_6181	C
New-ch-83_6182	C
New-ch-83_6183	B
New-ch-83_6184	C
New-ch-83_6185	B
New-ch-83_6186	C
New-ch-83_6187	B
New-ch-83_6188	C
New-ch-83_6189	C
New-ch-83_6190	C
New-ch-83_6191	D
New-ch-83_6192	D
New-ch-83_6193	C
New-ch-83_6194	C
New-ch-83_6195	D
New-ch-83_6196	D
New-ch-83_6197	D
New-ch-83_6198	C
New-ch-83_6199	D
New-ch-83_6200	B
New-ch-83_6201	B
New-ch-83_6202	C
New-ch-83_6203	C
New-ch-83_6204	B
New-ch-83_6205	B
New-ch-83_6206	C
New-ch-83_6207	C
New-ch-83_6208	C
New-ch-83_6209	B
New-ch-83_6210	C
New-ch-83_6211	B
New-ch-83_6212	C
New-ch-83_6213	C
New-ch-83_6214	B
New-ch-83_6215	B
New-ch-83_6216	C
New-ch-83_6217	C
New-ch-83_6218	C
New-ch-83_6219	B
New-ch-83_6220	C
New-ch-83_6221	C
New-ch-83_6222	C
New-ch-83_6223	B
New-ch-83_6224	B
New-ch-83_6225	C
New-ch-83_6226	C
New-ch-83_6227	C
New-ch-83_6228	B
New-ch-83_6229	C
New-ch-83_6230	D
New-ch-83_6231	C
New-ch-83_6232	C
New-ch-83_6233	D
New-ch-83_6234	D
New-ch-83_6235	D
New-ch-83_6236	C
New-ch-83_6237	D
New-ch-83_6238	C
New-ch-83_6239	C
New-ch-83_6240	D
New-ch-83_6241	D
New-ch-83_6242	D
New-ch-83_6243	C
New-ch-83_6244	D
New-ch-83_6245	B
New-ch-83_6246	C
New-ch-83_6247	C
New-ch-83_6248	C
New-ch-83_6249	B
New-ch-83_6250	C
New-ch-83_6251	C
New-ch-83_6252	C
New-ch-83_6253	C
New-ch-83_6254	B
New-ch-83_6255	C
New-ch-83_6256	D
New-ch-83_6257	D
New-ch-83_6258	C
New-ch-83_6259	D
New-ch-83_6260	D
New-ch-83_6261	C
New-ch-83_6262	D
New-ch-83_6263	C
New-ch-83_6264	D
New-ch-83_6265	C
New-ch-83_6266	B
New-ch-83_6267	B
New-ch-83_6268	C
New-ch-83_6269	C
New-ch-83_6270	B
New-ch-83_6271	B
New-ch-83_6272	C
New-ch-83_6273	C
New-ch-83_6274	C
New-ch-83_6275	B
New-ch-83_6276	C
New-ch-83_6277	B
New-ch-83_6278	C
New-ch-83_6279	C
New-ch-83_6280	B
New-ch-83_6281	B
New-ch-83_6282	C
New-ch-83_6283	C
New-ch-83_6284	C
New-ch-83_6285	B
New-ch-83_6286	C
New-ch-83_6287	C
New-ch-83_6288	C
New-ch-83_6289	B
New-ch-83_6290	B
New-ch-83_6291	C
New-ch-83_6292	C
New-ch-83_6293	C
New-ch-83_6294	B
New-ch-83_6295	C
New-ch-83_6296	D
New-ch-83_6297	C
New-ch-83_6298	C
New-ch-83_6299	D
New-ch-83_6300	D
New-ch-83_6301	D
New-ch-83_6302	C
New-ch-83_6303	D
New-ch-83_6304	C
New-ch-83_6305	C
New-ch-83_6306	D
New-ch-83_6307	D
New-ch-83_6308	D
New-ch-83_6309	C
New-ch-83_6310	D
New-ch-83_6311	B
New-ch-83_6312	C
New-ch-83_6313	C
New-ch-83_6314	C
New-ch-83_6315	B
New-ch-83_6316	C
New-ch-83_6317	C
New-ch-83_6318	C
New-ch-83_6319	C
New-ch-83_6320	B
New-ch-83_6321	C
New-ch-83_6322	D
New-ch-83_6323	D
New-ch-83_6324	C
New-ch-83_6325	D
New-ch-83_6326	D
New-ch-83_6327	C
New-ch-83_6328	D
New-ch-83_6329	C
New-ch-83_6330	D
New-ch-83_6331	C
New-ch-83_6332	A
New-ch-83_6333	B
New-ch-83_6334	B
New-ch-83_6335	A
New-ch-83_6336	A
New-ch-83_6337	B
New-ch-83_6338	B
New-ch-83_6339	B
New-ch-83_6340	A
New-ch-83_6341	B
New-ch-83_6342	B
New-ch-83_6343	B
New-ch-83_6344	A
New-ch-83_6345	A
New-ch-83_6346	B
New-ch-83_6347	B
New-ch-83_6348	B
New-ch-83_6349	A
New-ch-83_6350	B
New-ch-83_6351	C
New-ch-83_6352	B
New-ch-83_6353	B
New-ch-83_6354	C
New-ch-83_6355	C
New-ch-83_6356	C
New-ch-83_6357	B
New-ch-83_6358	C
New-ch-83_6359	B
New-ch-83_6360	B
New-ch-83_6361	C
New-ch-83_6362	C
New-ch-83_6363	C
New-ch-83_6364	B
New-ch-83_6365	C
New-ch-83_6366	A
New-ch-83_6367	B
New-ch-83_6368	B
New-ch-83_6369	B
New-ch-83_6370	A
New-ch-83_6371	B
New-ch-83_6372	B
New-ch-83_6373	B
New-ch-83_6374	B
New-ch-83_6375	A
New-ch-83_6376	B
New-ch-83_6377	C
New-ch-83_6378	C
New-ch-83_6379	B
New-ch-83_6380	C
New-ch-83_6381	C
New-ch-83_6382	B
New-ch-83_6383	C
New-ch-83_6384	B
New-ch-83_6385	C
New-ch-83_6386	B
New-ch-83_6387	B
New-ch-83_6388	B
New-ch-83_6389	A
New-ch-83_6390	A
New-ch-83_6391	B
New-ch-83_6392	B
New-ch-83_6393	B
New-ch-83_6394	A
New-ch-83_6395	B
New-ch-83_6396	C
New-ch-83_6397	B
New-ch-83_6398	B
New-ch-83_6399	C
New-ch-83_6400	C
New-ch-83_6401	C
New-ch-83_6402	B
New-ch-83_6403	C
New-ch-83_6404	B
New-ch-83_6405	B
New-ch-83_6406	C
New-ch-83_6407	C
New-ch-83_6408	C
New-ch-83_6409	B
New-ch-83_6410	C
New-ch-83_6411	A
New-ch-83_6412	B
New-ch-83_6413	B
New-ch-83_6414	B
New-ch-83_6415	A
New-ch-83_6416	B
New-ch-83_6417	B
New-ch-83_6418	B
New-ch-83_6419	B
New-ch-83_6420	A
New-ch-83_6421	B
New-ch-83_6422	C
New-ch-83_6423	C
New-ch-83_6424	B
New-ch-83_6425	C
New-ch-83_6426	C
New-ch-83_6427	B
New-ch-83_6428	C
New-ch-83_6429	B
New-ch-83_6430	C
New-ch-83_6431	B
New-ch-83_6432	C
New-ch-83_6433	B
New-ch-83_6434	B
New-ch-83_6435	C
New-ch-83_6436	C
New-ch-83_6437	C
New-ch-83_6438	B
New-ch-83_6439	C
New-ch-83_6440	B
New-ch-83_6441	B
New-ch-83_6442	C
New-ch-83_6443	C
New-ch-83_6444	C
New-ch-83_6445	B
New-ch-83_6446	C
New-ch-83_6447	A
New-ch-83_6448	B
New-ch-83_6449	B
New-ch-83_6450	B
New-ch-83_6451	A
New-ch-83_6452	B
New-ch-83_6453	B
New-ch-83_6454	B
New-ch-83_6455	B
New-ch-83_6456	A
New-ch-83_6457	B
New-ch-83_6458	C
New-ch-83_6459	C
New-ch-83_6460	B
New-ch-83_6461	C
New-ch-83_6462	C
New-ch-83_6463	B
New-ch-83_6464	C
New-ch-83_6465	B
New-ch-83_6466	C
New-ch-83_6467	B
New-ch-83_6468	C
New-ch-83_6469	C
New-ch-83_6470	D
New-ch-83_6471	D
New-ch-83_6472	D
New-ch-83_6473	C
New-ch-83_6474	D
New-ch-83_6475	B
New-ch-83_6476	C
New-ch-83_6477	C
New-ch-83_6478	C
New-ch-83_6479	B
New-ch-83_6480	C
New-ch-83_6481	C
New-ch-83_6482	C
New-ch-83_6483	C
New-ch-83_6484	B
New-ch-83_6485	C
New-ch-83_6486	D
New-ch-83_6487	D
New-ch-83_6488	C
New-ch-83_6489	D
New-ch-83_6490	D
New-ch-83_6491	C
New-ch-83_6492	D
New-ch-83_6493	C
New-ch-83_6494	D
New-ch-83_6495	C
New-ch-83_6496	B
New-ch-83_6497	C
New-ch-83_6498	C
New-ch-83_6499	C
New-ch-83_6500	B
New-ch-83_6501	C
New-ch-83_6502	C
New-ch-83_6503	C
New-ch-83_6504	C
New-ch-83_6505	B
New-ch-83_6506	C
New-ch-83_6507	D
New-ch-83_6508	D
New-ch-83_6509	C
New-ch-83_6510	D
New-ch-83_6511	D
New-ch-83_6512	C
New-ch-83_6513	D
New-ch-83_6514	C
New-ch-83_6515	D
New-ch-83_6516	C
New-ch-83_6517	B
New-ch-83_6518	B
New-ch-83_6519	B
New-ch-83_6520	A
New-ch-83_6521	B
New-ch-83_6522	C
New-ch-83_6523	C
New-ch-83_6524	B
New-ch-83_6525	C
New-ch-83_6526	C
New-ch-83_6527	B
New-ch-83_6528	C
New-ch-83_6529	B
New-ch-83_6530	C
New-ch-83_6531	B
New-ch-83_6532	C
New-ch-83_6533	C
New-ch-83_6534	B
New-ch-83_6535	C
New-ch-83_6536	C
New-ch-83_6537	B
New-ch-83_6538	C
New-ch-83_6539	B
New-ch-83_6540	C
New-ch-83_6541	B
New-ch-83_6542	D
New-ch-83_6543	C
New-ch-83_6544	D
New-ch-83_6545	C
New-ch-83_6546	D
