item_index,question,country,intent,source,query,results_count,status,titles_found
84,"Who is the artist known as the ""Artist of the Arabs"" in Saudi Arabia?",SA,arts_literature_music,wikipediaapi,Saudi Arabia,10,API_CALL,"Saudi Arabia, Saudi Arabia national football team, Saudi Arabia women's national football team, Saudi Arabian Armed Forces, Saudi Arabian Army, Saudi Arabian National Guard, Saudi Arabia–Turkey relations, Saudi Arabia–United Arab Emirates relations, Saudi Arabia–United Kingdom relations, Saudi Arabia–United States relations"
84,"Who is the artist known as the ""Artist of the Arabs"" in Saudi Arabia?",SA,arts_literature_music,wikivoyageapi,SA,1,DEDUP_SKIP,
85,On what day does Saudi Arabia celebrate the Saudi Foundation Day (Saudi Founding Day)?,SA,others,wikipediaapi,day saudi arabia celebrate saudi Saudi Arabia,0,API_CALL,
85,On what day does Saudi Arabia celebrate the Saudi Foundation Day (Saudi Founding Day)?,SA,others,wikivoyageapi,day saudi arabia celebrate saudi Saudi Arabia,0,API_CALL,
85,On what day does Saudi Arabia celebrate the Saudi Foundation Day (Saudi Founding Day)?,SA,others,wikidata,day saudi arabia celebrate saudi Saudi Arabia,0,API_CALL,
85,On what day does Saudi Arabia celebrate the Saudi Foundation Day (Saudi Founding Day)?,SA,others,wikipediaapi,Saudi Arabia,10,API_CALL,"Saudi Arabia, Saudi Arabia national football team, Saudi Arabia women's national football team, Saudi Arabian Armed Forces, Saudi Arabian Army, Saudi Arabian National Guard, Saudi Arabia–Turkey relations, Saudi Arabia–United Arab Emirates relations, Saudi Arabia–United Kingdom relations, Saudi Arabia–United States relations"
85,On what day does Saudi Arabia celebrate the Saudi Foundation Day (Saudi Founding Day)?,SA,others,wikivoyageapi,SA,1,DEDUP_SKIP,
86,What is the annual national day on which Saudi Arabia celebrates?,SA,holidays_festivals,wikipediaapi,annual national day saudi arabia Saudi Arabia,0,API_CALL,
86,What is the annual national day on which Saudi Arabia celebrates?,SA,holidays_festivals,wikivoyageapi,annual national day saudi arabia Saudi Arabia,0,API_CALL,
86,What is the annual national day on which Saudi Arabia celebrates?,SA,holidays_festivals,wikidata,annual national day saudi arabia Saudi Arabia,0,API_CALL,
86,What is the annual national day on which Saudi Arabia celebrates?,SA,holidays_festivals,wikipediaapi,national day Saudi Arabia,1,API_CALL,Public holidays in Saudi Arabia
86,What is the annual national day on which Saudi Arabia celebrates?,SA,holidays_festivals,wikivoyageapi,national day Saudi Arabia,0,API_CALL,
86,What is the annual national day on which Saudi Arabia celebrates?,SA,holidays_festivals,wikidata,national day Saudi Arabia,0,API_CALL,
86,What is the annual national day on which Saudi Arabia celebrates?,SA,holidays_festivals,wikipediaapi,Saudi Arabia,10,API_CALL,"Saudi Arabia, Saudi Arabia national football team, Saudi Arabia women's national football team, Saudi Arabian Armed Forces, Saudi Arabian Army, Saudi Arabian National Guard, Saudi Arabia–Turkey relations, Saudi Arabia–United Arab Emirates relations, Saudi Arabia–United Kingdom relations, Saudi Arabia–United States relations"
86,What is the annual national day on which Saudi Arabia celebrates?,SA,holidays_festivals,wikivoyageapi,SA,1,DEDUP_SKIP,
87,Who is the best Saudi player currently at Al-Hilal Saudi Club?,SA,sports,wikipediaapi,best saudi player currently hilal Saudi Arabia,0,API_CALL,
87,Who is the best Saudi player currently at Al-Hilal Saudi Club?,SA,sports,wikivoyageapi,best saudi player currently hilal Saudi Arabia,0,API_CALL,
87,Who is the best Saudi player currently at Al-Hilal Saudi Club?,SA,sports,wikidata,best saudi player currently hilal Saudi Arabia,0,API_CALL,
87,Who is the best Saudi player currently at Al-Hilal Saudi Club?,SA,sports,wikipediaapi,Saudi Arabia,10,API_CALL,"Saudi Arabia, Saudi Arabia national football team, Saudi Arabia women's national football team, Saudi Arabian Armed Forces, Saudi Arabian Army, Saudi Arabian National Guard, Saudi Arabia–Turkey relations, Saudi Arabia–United Arab Emirates relations, Saudi Arabia–United Kingdom relations, Saudi Arabia–United States relations"
87,Who is the best Saudi player currently at Al-Hilal Saudi Club?,SA,sports,wikivoyageapi,SA,1,DEDUP_SKIP,
88,In which city is the historic Masmak Palace located?,SA,others,wikipediaapi,city historic masmak palace located Saudi Arabia,0,API_CALL,
88,In which city is the historic Masmak Palace located?,SA,others,wikivoyageapi,city historic masmak palace located Saudi Arabia,0,API_CALL,
88,In which city is the historic Masmak Palace located?,SA,others,wikidata,city historic masmak palace located Saudi Arabia,0,API_CALL,
88,In which city is the historic Masmak Palace located?,SA,others,wikipediaapi,Saudi Arabia,10,API_CALL,"Saudi Arabia, Saudi Arabia national football team, Saudi Arabia women's national football team, Saudi Arabian Armed Forces, Saudi Arabian Army, Saudi Arabian National Guard, Saudi Arabia–Turkey relations, Saudi Arabia–United Arab Emirates relations, Saudi Arabia–United Kingdom relations, Saudi Arabia–United States relations"
88,In which city is the historic Masmak Palace located?,SA,others,wikivoyageapi,SA,1,DEDUP_SKIP,
89,What city in Saudi Arabia is famous for growing and trading roses?,SA,others,wikipediaapi,city saudi arabia famous growing Saudi Arabia,0,API_CALL,
89,What city in Saudi Arabia is famous for growing and trading roses?,SA,others,wikivoyageapi,city saudi arabia famous growing Saudi Arabia,0,API_CALL,
89,What city in Saudi Arabia is famous for growing and trading roses?,SA,others,wikidata,city saudi arabia famous growing Saudi Arabia,0,API_CALL,
89,What city in Saudi Arabia is famous for growing and trading roses?,SA,others,wikipediaapi,famous for Saudi Arabia,0,API_CALL,
89,What city in Saudi Arabia is famous for growing and trading roses?,SA,others,wikivoyageapi,famous for Saudi Arabia,0,API_CALL,
89,What city in Saudi Arabia is famous for growing and trading roses?,SA,others,wikidata,famous for Saudi Arabia,0,API_CALL,
89,What city in Saudi Arabia is famous for growing and trading roses?,SA,others,wikipediaapi,Saudi Arabia,10,API_CALL,"Saudi Arabia, Saudi Arabia national football team, Saudi Arabia women's national football team, Saudi Arabian Armed Forces, Saudi Arabian Army, Saudi Arabian National Guard, Saudi Arabia–Turkey relations, Saudi Arabia–United Arab Emirates relations, Saudi Arabia–United Kingdom relations, Saudi Arabia–United States relations"
89,What city in Saudi Arabia is famous for growing and trading roses?,SA,others,wikivoyageapi,SA,1,DEDUP_SKIP,
90,What are 3 things every Australian town had when it was first formed?,AU,arts_literature_music,wikipediaapi,things every australian town first Australia,0,API_CALL,
90,What are 3 things every Australian town had when it was first formed?,AU,arts_literature_music,wikivoyageapi,things every australian town first Australia,0,API_CALL,
90,What are 3 things every Australian town had when it was first formed?,AU,arts_literature_music,wikidata,things every australian town first Australia,0,API_CALL,
90,What are 3 things every Australian town had when it was first formed?,AU,arts_literature_music,wikipediaapi,Australia,10,API_CALL,"2026 Australian Open, Australia, Australia men's national soccer team, Australian Broadcasting Corporation, Australian Cattle Dog, Australian Football League, Australian Labor Party, Australian Open, Australian rules football, Flag of Australia"
90,What are 3 things every Australian town had when it was first formed?,AU,arts_literature_music,wikivoyageapi,AU,1,API_CALL,Australia
90,What are 3 things every Australian town had when it was first formed?,AU,arts_literature_music,wikidata,Australia,1,API_CALL,Australian rules football in Australia
91,What footy team would Bob barrack for if his grandfather lived in Fitzroy?,AU,sports,wikipediaapi,footy team would bob barrack Australia,0,API_CALL,
91,What footy team would Bob barrack for if his grandfather lived in Fitzroy?,AU,sports,wikivoyageapi,footy team would bob barrack Australia,0,API_CALL,
91,What footy team would Bob barrack for if his grandfather lived in Fitzroy?,AU,sports,wikidata,footy team would bob barrack Australia,0,API_CALL,
91,What footy team would Bob barrack for if his grandfather lived in Fitzroy?,AU,sports,wikipediaapi,Australia,10,API_CALL,"2026 Australian Open, Australia, Australia men's national soccer team, Australian Broadcasting Corporation, Australian Cattle Dog, Australian Football League, Australian Labor Party, Australian Open, Australian rules football, Flag of Australia"
91,What footy team would Bob barrack for if his grandfather lived in Fitzroy?,AU,sports,wikivoyageapi,AU,1,DEDUP_SKIP,
92,Where did the first fleet arrive in Australia?,AU,others,wikipediaapi,first fleet arrive australia Australia,0,API_CALL,
92,Where did the first fleet arrive in Australia?,AU,others,wikivoyageapi,first fleet arrive australia Australia,0,API_CALL,
92,Where did the first fleet arrive in Australia?,AU,others,wikidata,first fleet arrive australia Australia,0,API_CALL,
92,Where did the first fleet arrive in Australia?,AU,others,wikipediaapi,Australia,10,API_CALL,"2026 Australian Open, Australia, Australia men's national soccer team, Australian Broadcasting Corporation, Australian Cattle Dog, Australian Football League, Australian Labor Party, Australian Open, Australian rules football, Flag of Australia"
92,Where did the first fleet arrive in Australia?,AU,others,wikivoyageapi,AU,1,DEDUP_SKIP,
93,What is a common four-word Australian phrase?,AU,others,wikipediaapi,common four word australian phrase Australia,0,API_CALL,
93,What is a common four-word Australian phrase?,AU,others,wikivoyageapi,common four word australian phrase Australia,0,API_CALL,
93,What is a common four-word Australian phrase?,AU,others,wikidata,common four word australian phrase Australia,0,API_CALL,
93,What is a common four-word Australian phrase?,AU,others,wikipediaapi,Australia,10,API_CALL,"2026 Australian Open, Australia, Australia men's national soccer team, Australian Broadcasting Corporation, Australian Cattle Dog, Australian Football League, Australian Labor Party, Australian Open, Australian rules football, Flag of Australia"
93,What is a common four-word Australian phrase?,AU,others,wikivoyageapi,AU,1,DEDUP_SKIP,
94,What is the most famous Australian film? / Film that introduced Australian culture to a general audience?,AU,culture_landmarks,wikipediaapi,most famous australian film film Australia,0,API_CALL,
94,What is the most famous Australian film? / Film that introduced Australian culture to a general audience?,AU,culture_landmarks,wikivoyageapi,most famous australian film film Australia,0,API_CALL,
94,What is the most famous Australian film? / Film that introduced Australian culture to a general audience?,AU,culture_landmarks,wikidata,most famous australian film film Australia,0,API_CALL,
94,What is the most famous Australian film? / Film that introduced Australian culture to a general audience?,AU,culture_landmarks,wikipediaapi,famous australian Australia,0,API_CALL,
94,What is the most famous Australian film? / Film that introduced Australian culture to a general audience?,AU,culture_landmarks,wikivoyageapi,famous australian Australia,0,API_CALL,
94,What is the most famous Australian film? / Film that introduced Australian culture to a general audience?,AU,culture_landmarks,wikidata,famous australian Australia,0,API_CALL,
94,What is the most famous Australian film? / Film that introduced Australian culture to a general audience?,AU,culture_landmarks,wikipediaapi,Australia,10,API_CALL,"2026 Australian Open, Australia, Australia men's national soccer team, Australian Broadcasting Corporation, Australian Cattle Dog, Australian Football League, Australian Labor Party, Australian Open, Australian rules football, Flag of Australia"
94,What is the most famous Australian film? / Film that introduced Australian culture to a general audience?,AU,culture_landmarks,wikivoyageapi,AU,1,DEDUP_SKIP,
95,Who was the most loved Australian prime minister?,AU,government_politics,wikipediaapi,most loved australian prime minister Australia,0,API_CALL,
95,Who was the most loved Australian prime minister?,AU,government_politics,wikivoyageapi,most loved australian prime minister Australia,0,API_CALL,
95,Who was the most loved Australian prime minister?,AU,government_politics,wikidata,most loved australian prime minister Australia,0,API_CALL,
95,Who was the most loved Australian prime minister?,AU,government_politics,wikipediaapi,Australia,10,API_CALL,"2026 Australian Open, Australia, Australia men's national soccer team, Australian Broadcasting Corporation, Australian Cattle Dog, Australian Football League, Australian Labor Party, Australian Open, Australian rules football, Flag of Australia"
95,Who was the most loved Australian prime minister?,AU,government_politics,wikivoyageapi,AU,1,DEDUP_SKIP,
96,What do Australians need to do to prevent fires in summer?,AU,others,wikipediaapi,australians need prevent fires summer Australia,0,API_CALL,
96,What do Australians need to do to prevent fires in summer?,AU,others,wikivoyageapi,australians need prevent fires summer Australia,0,API_CALL,
96,What do Australians need to do to prevent fires in summer?,AU,others,wikidata,australians need prevent fires summer Australia,0,API_CALL,
96,What do Australians need to do to prevent fires in summer?,AU,others,wikipediaapi,Australia,10,API_CALL,"2026 Australian Open, Australia, Australia men's national soccer team, Australian Broadcasting Corporation, Australian Cattle Dog, Australian Football League, Australian Labor Party, Australian Open, Australian rules football, Flag of Australia"
96,What do Australians need to do to prevent fires in summer?,AU,others,wikivoyageapi,AU,1,DEDUP_SKIP,
97,What is the most typical traditional fast food in the Basque Country?,ES,food_drink,wikipediaapi,most typical traditional fast food Spain,0,API_CALL,
97,What is the most typical traditional fast food in the Basque Country?,ES,food_drink,wikivoyageapi,most typical traditional fast food Spain,0,API_CALL,
97,What is the most typical traditional fast food in the Basque Country?,ES,food_drink,wikidata,most typical traditional fast food Spain,0,API_CALL,
97,What is the most typical traditional fast food in the Basque Country?,ES,food_drink,wikipediaapi,traditional fast Spain,0,API_CALL,
97,What is the most typical traditional fast food in the Basque Country?,ES,food_drink,wikivoyageapi,traditional fast Spain,0,API_CALL,
97,What is the most typical traditional fast food in the Basque Country?,ES,food_drink,wikidata,traditional fast Spain,0,API_CALL,
97,What is the most typical traditional fast food in the Basque Country?,ES,food_drink,wikipediaapi,Spain,10,API_CALL,"Flag of Spain, Spain, Spain during World War II, Spain men's national basketball team, Spain national football team, Spain women's national football team, Spain–United Kingdom relations, Spain–United States relations, Spaniards, Spanish Civil War"
97,What is the most typical traditional fast food in the Basque Country?,ES,food_drink,wikivoyageapi,ES,1,DEDUP_SKIP,
98,What is the most famous traditional sport of the Basque Country?,ES,sports,wikipediaapi,most famous traditional sport basque Spain,0,API_CALL,
98,What is the most famous traditional sport of the Basque Country?,ES,sports,wikivoyageapi,most famous traditional sport basque Spain,0,API_CALL,
98,What is the most famous traditional sport of the Basque Country?,ES,sports,wikidata,most famous traditional sport basque Spain,0,API_CALL,
98,What is the most famous traditional sport of the Basque Country?,ES,sports,wikipediaapi,traditional sport Spain,2,API_CALL,"Traditional games of China, Traditional games of India"
98,What is the most famous traditional sport of the Basque Country?,ES,sports,wikivoyageapi,traditional sport Spain,0,API_CALL,
98,What is the most famous traditional sport of the Basque Country?,ES,sports,wikidata,traditional sport Spain,0,API_CALL,
98,What is the most famous traditional sport of the Basque Country?,ES,sports,wikipediaapi,Spain,10,API_CALL,"Flag of Spain, Spain, Spain during World War II, Spain men's national basketball team, Spain national football team, Spain women's national football team, Spain–United Kingdom relations, Spain–United States relations, Spaniards, Spanish Civil War"
98,What is the most famous traditional sport of the Basque Country?,ES,sports,wikivoyageapi,ES,1,DEDUP_SKIP,
99,What is the most followed sport in the Basque Country?,ES,sports,wikipediaapi,most followed sport basque country Spain,0,API_CALL,
99,What is the most followed sport in the Basque Country?,ES,sports,wikivoyageapi,most followed sport basque country Spain,0,API_CALL,
99,What is the most followed sport in the Basque Country?,ES,sports,wikidata,most followed sport basque country Spain,0,API_CALL,
99,What is the most followed sport in the Basque Country?,ES,sports,wikipediaapi,Spain,10,API_CALL,"Flag of Spain, Spain, Spain during World War II, Spain men's national basketball team, Spain national football team, Spain women's national football team, Spain–United Kingdom relations, Spain–United States relations, Spaniards, Spanish Civil War"
99,What is the most followed sport in the Basque Country?,ES,sports,wikivoyageapi,ES,1,DEDUP_SKIP,
100,What is the most famous traditional dance of the Basque Country?,ES,arts_literature_music,wikipediaapi,most famous traditional dance basque Spain,0,API_CALL,
100,What is the most famous traditional dance of the Basque Country?,ES,arts_literature_music,wikivoyageapi,most famous traditional dance basque Spain,0,API_CALL,
100,What is the most famous traditional dance of the Basque Country?,ES,arts_literature_music,wikidata,most famous traditional dance basque Spain,0,API_CALL,
100,What is the most famous traditional dance of the Basque Country?,ES,arts_literature_music,wikipediaapi,traditional dance Spain,1,API_CALL,Indian classical dance
100,What is the most famous traditional dance of the Basque Country?,ES,arts_literature_music,wikivoyageapi,traditional dance Spain,0,API_CALL,
100,What is the most famous traditional dance of the Basque Country?,ES,arts_literature_music,wikidata,traditional dance Spain,0,API_CALL,
100,What is the most famous traditional dance of the Basque Country?,ES,arts_literature_music,wikipediaapi,Spain,10,API_CALL,"Flag of Spain, Spain, Spain during World War II, Spain men's national basketball team, Spain national football team, Spain women's national football team, Spain–United Kingdom relations, Spain–United States relations, Spaniards, Spanish Civil War"
100,What is the most famous traditional dance of the Basque Country?,ES,arts_literature_music,wikivoyageapi,ES,1,DEDUP_SKIP,
101,What have men traditionally used to cover their heads in the Basque Country?,ES,social_norms_etiquette,wikipediaapi,men traditionally used cover their Spain,0,API_CALL,
101,What have men traditionally used to cover their heads in the Basque Country?,ES,social_norms_etiquette,wikivoyageapi,men traditionally used cover their Spain,0,API_CALL,
101,What have men traditionally used to cover their heads in the Basque Country?,ES,social_norms_etiquette,wikidata,men traditionally used cover their Spain,0,API_CALL,
101,What have men traditionally used to cover their heads in the Basque Country?,ES,social_norms_etiquette,wikipediaapi,Spain,10,API_CALL,"Flag of Spain, Spain, Spain during World War II, Spain men's national basketball team, Spain national football team, Spain women's national football team, Spain–United Kingdom relations, Spain–United States relations, Spaniards, Spanish Civil War"
101,What have men traditionally used to cover their heads in the Basque Country?,ES,social_norms_etiquette,wikivoyageapi,ES,1,DEDUP_SKIP,
102,What is the name of the improvised poetry of the Basque Country?,ES,food_drink,wikipediaapi,name improvised poetry basque country Spain,0,API_CALL,
102,What is the name of the improvised poetry of the Basque Country?,ES,food_drink,wikivoyageapi,name improvised poetry basque country Spain,0,API_CALL,
102,What is the name of the improvised poetry of the Basque Country?,ES,food_drink,wikidata,name improvised poetry basque country Spain,0,API_CALL,
102,What is the name of the improvised poetry of the Basque Country?,ES,food_drink,wikipediaapi,Spain,10,API_CALL,"Flag of Spain, Spain, Spain during World War II, Spain men's national basketball team, Spain national football team, Spain women's national football team, Spain–United Kingdom relations, Spain–United States relations, Spaniards, Spanish Civil War"
102,What is the name of the improvised poetry of the Basque Country?,ES,food_drink,wikivoyageapi,ES,1,DEDUP_SKIP,
103,What is the most well-known newspaper written in the local language in the Basque Country?,ES,language_writing,wikipediaapi,most well known newspaper written Spain,0,API_CALL,
103,What is the most well-known newspaper written in the local language in the Basque Country?,ES,language_writing,wikivoyageapi,most well known newspaper written Spain,0,API_CALL,
103,What is the most well-known newspaper written in the local language in the Basque Country?,ES,language_writing,wikidata,most well known newspaper written Spain,0,API_CALL,
103,What is the most well-known newspaper written in the local language in the Basque Country?,ES,language_writing,wikipediaapi,language Spain,10,API_CALL,"Languages of Canada, Languages of China, Languages of India, Languages of Indonesia, Languages of Pakistan, Languages of Singapore, Languages of Taiwan, Languages of the Philippines, Dialect continuum, Standard language"
103,What is the most well-known newspaper written in the local language in the Basque Country?,ES,language_writing,wikivoyageapi,ES,1,DEDUP_SKIP,
103,What is the most well-known newspaper written in the local language in the Basque Country?,ES,language_writing,wikipediaapi,Spain,10,API_CALL,"Flag of Spain, Spain, Spain during World War II, Spain men's national basketball team, Spain national football team, Spain women's national football team, Spain–United Kingdom relations, Spain–United States relations, Spaniards, Spanish Civil War"
103,What is the most well-known newspaper written in the local language in the Basque Country?,ES,language_writing,wikivoyageapi,ES,1,DEDUP_SKIP,
104,What will I do with this lark?,FR,others,wikipediaapi,will lark France,2,API_CALL,"Frances Willard, Frances Willard (magician)"
104,What will I do with this lark?,FR,others,wikivoyageapi,will lark France,0,API_CALL,
104,What will I do with this lark?,FR,others,wikidata,will lark France,0,API_CALL,
104,What will I do with this lark?,FR,others,wikipediaapi,France,10,API_CALL,"Battle of France, France, France 24, France national football team, Frances Tiafoe, Francesco Totti, France–United Kingdom relations, Francis Bacon, Francis de Sales, Francis of Assisi"
104,What will I do with this lark?,FR,others,wikivoyageapi,FR,1,API_CALL,France
104,What will I do with this lark?,FR,others,wikidata,France,1,API_CALL,France Free and Unfree: The Literary and Sociological Image
105,What color are all cats at night?,FR,others,wikipediaapi,color all cats night France,0,API_CALL,
105,What color are all cats at night?,FR,others,wikivoyageapi,color all cats night France,0,API_CALL,
105,What color are all cats at night?,FR,others,wikidata,color all cats night France,0,API_CALL,
105,What color are all cats at night?,FR,others,wikipediaapi,France,10,API_CALL,"Battle of France, France, France 24, France national football team, Frances Tiafoe, Francesco Totti, France–United Kingdom relations, Francis Bacon, Francis de Sales, Francis of Assisi"
105,What color are all cats at night?,FR,others,wikivoyageapi,FR,1,DEDUP_SKIP,
106,What is usually served with a beef rib?,FR,others,wikipediaapi,usually served beef rib France,0,API_CALL,
106,What is usually served with a beef rib?,FR,others,wikivoyageapi,usually served beef rib France,0,API_CALL,
106,What is usually served with a beef rib?,FR,others,wikidata,usually served beef rib France,0,API_CALL,
106,What is usually served with a beef rib?,FR,others,wikipediaapi,France,10,API_CALL,"Battle of France, France, France 24, France national football team, Frances Tiafoe, Francesco Totti, France–United Kingdom relations, Francis Bacon, Francis de Sales, Francis of Assisi"
106,What is usually served with a beef rib?,FR,others,wikivoyageapi,FR,1,DEDUP_SKIP,
107,What do ducks do first when coming out of the water?,FR,others,wikipediaapi,ducks first coming out water France,0,API_CALL,
107,What do ducks do first when coming out of the water?,FR,others,wikivoyageapi,ducks first coming out water France,0,API_CALL,
107,What do ducks do first when coming out of the water?,FR,others,wikidata,ducks first coming out water France,0,API_CALL,
107,What do ducks do first when coming out of the water?,FR,others,wikipediaapi,France,10,API_CALL,"Battle of France, France, France 24, France national football team, Frances Tiafoe, Francesco Totti, France–United Kingdom relations, Francis Bacon, Francis de Sales, Francis of Assisi"
107,What do ducks do first when coming out of the water?,FR,others,wikivoyageapi,FR,1,DEDUP_SKIP,
108,What is a chocolatine?,FR,others,wikipediaapi,chocolatine France,0,API_CALL,
108,What is a chocolatine?,FR,others,wikivoyageapi,FR,1,DEDUP_SKIP,
108,What is a chocolatine?,FR,others,wikipediaapi,France,10,API_CALL,"Battle of France, France, France 24, France national football team, Frances Tiafoe, Francesco Totti, France–United Kingdom relations, Francis Bacon, Francis de Sales, Francis of Assisi"
108,What is a chocolatine?,FR,others,wikivoyageapi,FR,1,DEDUP_SKIP,
109,"That year, I sang...",FR,others,wikipediaapi,year sang France,0,API_CALL,
109,"That year, I sang...",FR,others,wikivoyageapi,year sang France,0,API_CALL,
109,"That year, I sang...",FR,others,wikidata,year sang France,0,API_CALL,
109,"That year, I sang...",FR,others,wikipediaapi,France,10,API_CALL,"Battle of France, France, France 24, France national football team, Frances Tiafoe, Francesco Totti, France–United Kingdom relations, Francis Bacon, Francis de Sales, Francis of Assisi"
109,"That year, I sang...",FR,others,wikivoyageapi,FR,1,DEDUP_SKIP,
110,What cheese is most often eaten hot with a salad?,FR,food_drink,wikipediaapi,cheese most often eaten hot France,0,API_CALL,
110,What cheese is most often eaten hot with a salad?,FR,food_drink,wikivoyageapi,cheese most often eaten hot France,0,API_CALL,
110,What cheese is most often eaten hot with a salad?,FR,food_drink,wikidata,cheese most often eaten hot France,0,API_CALL,
110,What cheese is most often eaten hot with a salad?,FR,food_drink,wikipediaapi,France,10,API_CALL,"Battle of France, France, France 24, France national football team, Frances Tiafoe, Francesco Totti, France–United Kingdom relations, Francis Bacon, Francis de Sales, Francis of Assisi"
110,What cheese is most often eaten hot with a salad?,FR,food_drink,wikivoyageapi,FR,1,DEDUP_SKIP,
111,What fruit changes its name when dried?,FR,others,wikipediaapi,fruit changes its name dried France,0,API_CALL,
111,What fruit changes its name when dried?,FR,others,wikivoyageapi,fruit changes its name dried France,0,API_CALL,
111,What fruit changes its name when dried?,FR,others,wikidata,fruit changes its name dried France,0,API_CALL,
111,What fruit changes its name when dried?,FR,others,wikipediaapi,France,10,API_CALL,"Battle of France, France, France 24, France national football team, Frances Tiafoe, Francesco Totti, France–United Kingdom relations, Francis Bacon, Francis de Sales, Francis of Assisi"
111,What fruit changes its name when dried?,FR,others,wikivoyageapi,FR,1,DEDUP_SKIP,
112,Ireland is often referred to as:,IE,others,wikipediaapi,ireland often referred Ireland,0,API_CALL,
112,Ireland is often referred to as:,IE,others,wikivoyageapi,ireland often referred Ireland,0,API_CALL,
112,Ireland is often referred to as:,IE,others,wikidata,ireland often referred Ireland,0,API_CALL,
112,Ireland is often referred to as:,IE,others,wikipediaapi,Ireland,10,API_CALL,"Flag of Ireland, Ireland, Ireland as a tax haven, Ireland cricket team, Ireland national rugby union team, Ireland–United Kingdom relations, Ireland–United States relations, Kathy Ireland, Marin Ireland, Republic of Ireland"
112,Ireland is often referred to as:,IE,others,wikivoyageapi,IE,0,API_CALL,
112,Ireland is often referred to as:,IE,others,wikidata,Ireland,0,API_CALL,
113,Who is famous for his role in the Battle of Clontarf?,IE,others,wikipediaapi,famous his role battle clontarf Ireland,0,API_CALL,
113,Who is famous for his role in the Battle of Clontarf?,IE,others,wikivoyageapi,famous his role battle clontarf Ireland,0,API_CALL,
113,Who is famous for his role in the Battle of Clontarf?,IE,others,wikidata,famous his role battle clontarf Ireland,0,API_CALL,
113,Who is famous for his role in the Battle of Clontarf?,IE,others,wikipediaapi,famous for Ireland,0,API_CALL,
113,Who is famous for his role in the Battle of Clontarf?,IE,others,wikivoyageapi,famous for Ireland,0,API_CALL,
113,Who is famous for his role in the Battle of Clontarf?,IE,others,wikidata,famous for Ireland,0,API_CALL,
113,Who is famous for his role in the Battle of Clontarf?,IE,others,wikipediaapi,Ireland,10,API_CALL,"Flag of Ireland, Ireland, Ireland as a tax haven, Ireland cricket team, Ireland national rugby union team, Ireland–United Kingdom relations, Ireland–United States relations, Kathy Ireland, Marin Ireland, Republic of Ireland"
113,Who is famous for his role in the Battle of Clontarf?,IE,others,wikivoyageapi,IE,0,API_CALL,
113,Who is famous for his role in the Battle of Clontarf?,IE,others,wikidata,Ireland,0,API_CALL,
114,Who is the most famous Irish boxer?,IE,others,wikipediaapi,most famous irish boxer Ireland,0,API_CALL,
114,Who is the most famous Irish boxer?,IE,others,wikivoyageapi,most famous irish boxer Ireland,0,API_CALL,
114,Who is the most famous Irish boxer?,IE,others,wikidata,most famous irish boxer Ireland,0,API_CALL,
114,Who is the most famous Irish boxer?,IE,others,wikipediaapi,famous irish Ireland,0,API_CALL,
114,Who is the most famous Irish boxer?,IE,others,wikivoyageapi,famous irish Ireland,0,API_CALL,
114,Who is the most famous Irish boxer?,IE,others,wikidata,famous irish Ireland,0,API_CALL,
114,Who is the most famous Irish boxer?,IE,others,wikipediaapi,Ireland,10,API_CALL,"Flag of Ireland, Ireland, Ireland as a tax haven, Ireland cricket team, Ireland national rugby union team, Ireland–United Kingdom relations, Ireland–United States relations, Kathy Ireland, Marin Ireland, Republic of Ireland"
114,Who is the most famous Irish boxer?,IE,others,wikivoyageapi,IE,0,API_CALL,
114,Who is the most famous Irish boxer?,IE,others,wikidata,Ireland,0,API_CALL,
115,"Which sport is associated with ""The Six Nations""?",IE,sports,wikipediaapi,sport associated six nations Ireland,0,API_CALL,
115,"Which sport is associated with ""The Six Nations""?",IE,sports,wikivoyageapi,sport associated six nations Ireland,0,API_CALL,
115,"Which sport is associated with ""The Six Nations""?",IE,sports,wikidata,sport associated six nations Ireland,0,API_CALL,
115,"Which sport is associated with ""The Six Nations""?",IE,sports,wikipediaapi,Ireland,10,API_CALL,"Flag of Ireland, Ireland, Ireland as a tax haven, Ireland cricket team, Ireland national rugby union team, Ireland–United Kingdom relations, Ireland–United States relations, Kathy Ireland, Marin Ireland, Republic of Ireland"
115,"Which sport is associated with ""The Six Nations""?",IE,sports,wikivoyageapi,IE,0,API_CALL,
115,"Which sport is associated with ""The Six Nations""?",IE,sports,wikidata,Ireland,0,API_CALL,
116,Which of these Irish television channels is correct?,IE,media_popculture,wikipediaapi,irish television channels correct Ireland,0,API_CALL,
116,Which of these Irish television channels is correct?,IE,media_popculture,wikivoyageapi,irish television channels correct Ireland,0,API_CALL,
116,Which of these Irish television channels is correct?,IE,media_popculture,wikidata,irish television channels correct Ireland,0,API_CALL,
116,Which of these Irish television channels is correct?,IE,media_popculture,wikipediaapi,Ireland,10,API_CALL,"Flag of Ireland, Ireland, Ireland as a tax haven, Ireland cricket team, Ireland national rugby union team, Ireland–United Kingdom relations, Ireland–United States relations, Kathy Ireland, Marin Ireland, Republic of Ireland"
116,Which of these Irish television channels is correct?,IE,media_popculture,wikivoyageapi,IE,0,API_CALL,
116,Which of these Irish television channels is correct?,IE,media_popculture,wikidata,Ireland,0,API_CALL,
117,In which province is the capital of Ireland located?,IE,others,wikipediaapi,province capital ireland located Ireland,0,API_CALL,
